UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH
OO,SkyWest Airlines Inc.,14689,SBA,"Santa Barbara, CA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14689,SBA,"Santa Barbara, CA",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,14689,SBA,"Santa Barbara, CA",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,10713,BOI,"Boise, ID",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,10713,BOI,"Boise, ID",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,10713,BOI,"Boise, ID",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,10713,BOI,"Boise, ID",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,14814,SHV,"Shreveport, LA",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,15569,VCT,"Victoria, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,14683,SAT,"San Antonio, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14893,SMF,"Sacramento, CA",14570,RNO,"Reno, NV",629,7
OO,SkyWest Airlines Inc.,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,14893,SMF,"Sacramento, CA",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,13029,LNK,"Lincoln, NE",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,13029,LNK,"Lincoln, NE",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13029,LNK,"Lincoln, NE",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,13029,LNK,"Lincoln, NE",10279,AMA,"Amarillo, TX",629,7
OO,SkyWest Airlines Inc.,13029,LNK,"Lincoln, NE",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",15569,VCT,"Victoria, TX",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",14262,PSP,"Palm Springs, CA",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",11540,ELP,"El Paso, TX",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",10136,ABI,"Abilene, TX",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",14842,SJT,"San Angelo, TX",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",12896,LBB,"Lubbock, TX",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",13158,MAF,"Midland/Odessa, TX",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",10279,AMA,"Amarillo, TX",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",10140,ABQ,"Albuquerque, NM",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",13244,MEM,"Memphis, TN",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",12511,JLN,"Joplin, MO",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",15370,TUL,"Tulsa, OK",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",15249,TLH,"Tallahassee, FL",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",12177,HOB,"Hobbs, NM",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",13241,MEI,"Meridian, MS",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",14109,PIB,"Hattiesburg/Laurel, MS",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",15376,TUS,"Tucson, AZ",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",12278,ICT,"Wichita, KS",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",13851,OKC,"Oklahoma City, OK",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",12992,LIT,"Little Rock, AR",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",14814,SHV,"Shreveport, LA",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",10980,CHA,"Chattanooga, TN",629,7
OO,SkyWest Airlines Inc.,12266,IAH,"Houston, TX",11982,GRK,"Killeen, TX",629,7
OO,SkyWest Airlines Inc.,15412,TYS,"Knoxville, TN",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11027,CKB,"Clarksburg/Fairmont, WV",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11027,CKB,"Clarksburg/Fairmont, WV",12264,IAD,"Washington, DC",629,7
OO,SkyWest Airlines Inc.,13832,OGS,"Ogdensburg, NY",12264,IAD,"Washington, DC",629,7
OO,SkyWest Airlines Inc.,13344,MKG,"Muskegon, MI",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11540,ELP,"El Paso, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,11540,ELP,"El Paso, TX",10140,ABQ,"Albuquerque, NM",629,7
OO,SkyWest Airlines Inc.,14696,SBN,"South Bend, IN",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,14696,SBN,"South Bend, IN",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,13871,OMA,"Omaha, NE",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13871,OMA,"Omaha, NE",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,13244,MEM,"Memphis, TN",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,13244,MEM,"Memphis, TN",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14457,RAP,"Rapid City, SD",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14689,SBA,"Santa Barbara, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11447,DVL,"Devils Lake, ND",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10272,ALS,"Alamosa, CO",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10561,BFL,"Bakersfield, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11638,FAT,"Fresno, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10713,BOI,"Boise, ID",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14262,PSP,"Palm Springs, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14893,SMF,"Sacramento, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13029,LNK,"Lincoln, NE",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14534,RIW,"Riverton/Lander, WY",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12902,LBL,"Liberal, KS",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14812,SHR,"Sheridan, WY",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13871,OMA,"Omaha, NE",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11648,FCA,"Kalispell, MT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13264,MFR,"Medford, OR",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11603,EUG,"Eugene, OR",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14570,RNO,"Reno, NV",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11003,CID,"Cedar Rapids/Iowa City, IA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14633,RST,"Rochester, MN",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14877,SLN,"Salina, KS",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14489,RDM,"Bend/Redmond, OR",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14783,SGF,"Springfield, MO",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12896,LBB,"Lubbock, TX",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11865,GCC,"Gillette, WY",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11921,GJT,"Grand Junction, CO",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11122,CPR,"Casper, WY",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10558,BFF,"Scottsbluff, NE",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13158,MAF,"Midland/Odessa, TX",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12280,IDA,"Idaho Falls, ID",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12899,LBF,"North Platte, NE",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12003,GTF,"Great Falls, MT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10279,AMA,"Amarillo, TX",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10408,ATW,"Appleton, WI",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11637,FAR,"Fargo, ND",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14543,RKS,"Rock Springs, WY",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13486,MSO,"Missoula, MT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14696,SBN,"South Bend, IN",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14288,PUB,"Pueblo, CO",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10620,BIL,"Billings, MT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12511,JLN,"Joplin, MO",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",15048,SUX,"Sioux City, IA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",15370,TUL,"Tulsa, OK",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",15582,VEL,"Vernal, UT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",15897,WYS,"West Yellowstone, MT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11097,COD,"Cody, WY",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13433,MOT,"Minot, ND",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14237,PRC,"Prescott, AZ",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12255,HYS,"Hays, KS",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11092,CNY,"Moab, UT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10849,BZN,"Bozeman, MT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",16869,XWA,"Williston, ND",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12888,LAR,"Laramie, WY",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14120,PIR,"Pierre, SD",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11283,DDC,"Dodge City, KS",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14794,SGU,"St. George, UT",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13476,MRY,"Monterey, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11468,EAR,"Kearney, NE",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",14698,SBP,"San Luis Obispo, CA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12519,JMS,"Jamestown, ND",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",15389,TWF,"Twin Falls, ID",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",15376,TUS,"Tucson, AZ",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",12278,ICT,"Wichita, KS",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11775,FSD,"Sioux Falls, SD",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11423,DSM,"Des Moines, IA",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13851,OKC,"Oklahoma City, OK",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11413,DRO,"Durango, CO",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10627,BIS,"Bismarck/Mandan, ND",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11823,FWA,"Fort Wayne, IN",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",10409,ATY,"Watertown, SD",629,7
OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",13367,MLI,"Moline, IL",629,7
OO,SkyWest Airlines Inc.,11648,FCA,"Kalispell, MT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11648,FCA,"Kalispell, MT",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,11648,FCA,"Kalispell, MT",11865,GCC,"Gillette, WY",629,7
OO,SkyWest Airlines Inc.,11648,FCA,"Kalispell, MT",11921,GJT,"Grand Junction, CO",629,7
OO,SkyWest Airlines Inc.,11648,FCA,"Kalispell, MT",10558,BFF,"Scottsbluff, NE",629,7
OO,SkyWest Airlines Inc.,11648,FCA,"Kalispell, MT",10849,BZN,"Bozeman, MT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11638,FAT,"Fresno, CA",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11525,EKO,"Elko, NV",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",13264,MFR,"Medford, OR",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11603,EUG,"Eugene, OR",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11865,GCC,"Gillette, WY",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11921,GJT,"Grand Junction, CO",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11122,CPR,"Casper, WY",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",12280,IDA,"Idaho Falls, ID",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",13127,LWS,"Lewiston, ID",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",12003,GTF,"Great Falls, MT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",13486,MSO,"Missoula, MT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",10140,ABQ,"Albuquerque, NM",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",12156,HLN,"Helena, MT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",10620,BIL,"Billings, MT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",15897,WYS,"West Yellowstone, MT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11097,COD,"Cody, WY",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",10779,BTM,"Butte, MT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11092,CNY,"Moab, UT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",10918,CDC,"Cedar City, UT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",14794,SGU,"St. George, UT",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",15389,TWF,"Twin Falls, ID",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",14113,PIH,"Pocatello, ID",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,14869,SLC,"Salt Lake City, UT",11413,DRO,"Durango, CO",629,7
OO,SkyWest Airlines Inc.,13264,MFR,"Medford, OR",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13264,MFR,"Medford, OR",11603,EUG,"Eugene, OR",629,7
OO,SkyWest Airlines Inc.,13264,MFR,"Medford, OR",10558,BFF,"Scottsbluff, NE",629,7
OO,SkyWest Airlines Inc.,13264,MFR,"Medford, OR",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,13264,MFR,"Medford, OR",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",13029,LNK,"Lincoln, NE",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",13871,OMA,"Omaha, NE",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",14633,RST,"Rochester, MN",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",13076,LSE,"La Crosse, WI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",11637,FAR,"Fargo, ND",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",13342,MKE,"Milwaukee, WI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",13485,MSN,"Madison, WI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",10739,BRD,"Brainerd, MN",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",12129,HIB,"Hibbing, MN",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",12343,INL,"International Falls, MN",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",10693,BNA,"Nashville, TN",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",11587,ESC,"Escanaba, MI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",14520,RHI,"Rhinelander, WI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",10631,BJI,"Bemidji, MN",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",16869,XWA,"Williston, ND",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",10141,ABR,"Aberdeen, SD",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",11013,CIU,"Sault Ste. Marie, MI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",12335,IMT,"Iron Mountain/Kingsfd, MI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",13459,MQT,"Marquette, MI",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",11775,FSD,"Sioux Falls, SD",629,7
OO,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",11823,FWA,"Fort Wayne, IN",629,7
OO,SkyWest Airlines Inc.,11471,EAU,"Eau Claire, WI",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11471,EAU,"Eau Claire, WI",13211,MCW,"Mason City, IA",629,7
OO,SkyWest Airlines Inc.,11471,EAU,"Eau Claire, WI",11725,FOD,"Fort Dodge, IA",629,7
OO,SkyWest Airlines Inc.,11884,GEG,"Spokane, WA",11638,FAT,"Fresno, CA",629,7
OO,SkyWest Airlines Inc.,11884,GEG,"Spokane, WA",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,11603,EUG,"Eugene, OR",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11603,EUG,"Eugene, OR",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,11603,EUG,"Eugene, OR",11122,CPR,"Casper, WY",629,7
OO,SkyWest Airlines Inc.,11603,EUG,"Eugene, OR",10558,BFF,"Scottsbluff, NE",629,7
OO,SkyWest Airlines Inc.,11603,EUG,"Eugene, OR",12280,IDA,"Idaho Falls, ID",629,7
OO,SkyWest Airlines Inc.,11603,EUG,"Eugene, OR",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,11603,EUG,"Eugene, OR",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,11603,EUG,"Eugene, OR",11468,EAR,"Kearney, NE",629,7
OO,SkyWest Airlines Inc.,14570,RNO,"Reno, NV",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14570,RNO,"Reno, NV",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,14570,RNO,"Reno, NV",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,10136,ABI,"Abilene, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,14633,RST,"Rochester, MN",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,14633,RST,"Rochester, MN",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14633,RST,"Rochester, MN",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,11003,CID,"Cedar Rapids/Iowa City, IA",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11003,CID,"Cedar Rapids/Iowa City, IA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14489,RDM,"Bend/Redmond, OR",10713,BOI,"Boise, ID",629,7
OO,SkyWest Airlines Inc.,14489,RDM,"Bend/Redmond, OR",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,14842,SJT,"San Angelo, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,14877,SLN,"Salina, KS",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,14877,SLN,"Salina, KS",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14877,SLN,"Salina, KS",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,12896,LBB,"Lubbock, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,12896,LBB,"Lubbock, TX",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,12896,LBB,"Lubbock, TX",10279,AMA,"Amarillo, TX",629,7
OO,SkyWest Airlines Inc.,12896,LBB,"Lubbock, TX",10423,AUS,"Austin, TX",629,7
OO,SkyWest Airlines Inc.,12896,LBB,"Lubbock, TX",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,14783,SGF,"Springfield, MO",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,14783,SGF,"Springfield, MO",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13076,LSE,"La Crosse, WI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,13076,LSE,"La Crosse, WI",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,11921,GJT,"Grand Junction, CO",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11921,GJT,"Grand Junction, CO",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,11921,GJT,"Grand Junction, CO",11775,FSD,"Sioux Falls, SD",629,7
OO,SkyWest Airlines Inc.,14487,RDD,"Redding, CA",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,14487,RDD,"Redding, CA",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,11865,GCC,"Gillette, WY",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11865,GCC,"Gillette, WY",11921,GJT,"Grand Junction, CO",629,7
OO,SkyWest Airlines Inc.,11865,GCC,"Gillette, WY",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,13158,MAF,"Midland/Odessa, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,13158,MAF,"Midland/Odessa, TX",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13158,MAF,"Midland/Odessa, TX",11097,COD,"Cody, WY",629,7
OO,SkyWest Airlines Inc.,13158,MAF,"Midland/Odessa, TX",14237,PRC,"Prescott, AZ",629,7
OO,SkyWest Airlines Inc.,11122,CPR,"Casper, WY",14457,RAP,"Rapid City, SD",629,7
OO,SkyWest Airlines Inc.,11122,CPR,"Casper, WY",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11122,CPR,"Casper, WY",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,11122,CPR,"Casper, WY",11097,COD,"Cody, WY",629,7
OO,SkyWest Airlines Inc.,11122,CPR,"Casper, WY",13851,OKC,"Oklahoma City, OK",629,7
OO,SkyWest Airlines Inc.,10558,BFF,"Scottsbluff, NE",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13127,LWS,"Lewiston, ID",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,12280,IDA,"Idaho Falls, ID",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,12280,IDA,"Idaho Falls, ID",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,12280,IDA,"Idaho Falls, ID",14120,PIR,"Pierre, SD",629,7
OO,SkyWest Airlines Inc.,14252,PSC,"Pasco/Kennewick/Richland, WA",14771,SFO,"San Francisco, CA",629,7
